y_test,predicted_prob_rf,predicted_prob_xgboost
0,0.039702203,0.054117475
0,0.105374886,0.057146795
0,0.24515489,0.282281041
0,0.263386721,0.2100427
0,0.029063337,0.01665258
0,0.296463557,0.36144793
0,0.248304015,0.140352502
1,0.250333707,0.267132372
0,0.036346637,0.048839722
0,0.021295662,0.043007236
0,0.306295474,0.203915358
0,0.018299751,0.049458209
0,0.247878617,0.270962983
0,0.072820647,0.05335803
0,0.10500005,0.116058037
0,0.131010604,0.097154871
1,0.837298487,0.882396579
1,0.165894202,0.135284752
0,0.255337901,0.144720986
0,0.120904314,0.086759172
1,0.075722822,0.118876301
1,0.326985461,0.296284497
0,0.086682928,0.05962199
0,0.028513424,0.053007975
0,0.06383343,0.068383984
0,0.228842978,0.241280317
0,0.267162801,0.225714087
0,0.038840937,0.040365882
0,0.0396963,0.032436743
0,0.102885128,0.139157563
0,0.019827709,0.01665258
0,0.048608855,0.068107955
0,0.16795324,0.125089601
0,0.010821426,0.024644349
0,0.094584232,0.093932457
0,0.296346162,0.256683826
0,0.045451979,0.029322529
0,0.160641062,0.22226657
0,0.239858972,0.294530749
0,0.063123691,0.070905253
0,0.050466833,0.062295541
0,0.147444704,0.161080837
0,0.222226126,0.216396257
0,0.066467661,0.111030459
0,0.088737148,0.126596004
0,0.055649041,0.056839548
0,0.146931609,0.084504411
0,0.229355435,0.133376136
0,0.031744533,0.035728935
0,0.28650664,0.292370707
0,0.024057156,0.050389703
0,0.019213327,0.032844134
0,0.032654733,0.050084814
0,0.176784801,0.153771251
0,0.300874983,0.251998752
0,0.152514403,0.115897767
0,0.05564373,0.058628041
0,0.310615058,0.108647071
0,0.316084945,0.277760386
1,0.154458043,0.144507214
1,0.129507283,0.125433728
0,0.136104571,0.148578539
1,0.077574656,0.054434381
0,0.105109076,0.056286514
0,0.136654117,0.118103527
0,0.288399276,0.402767509
0,0.114206446,0.089268871
0,0.07612901,0.075244755
0,0.063095953,0.078049064
0,0.225931415,0.200542867
1,0.200014428,0.137626842
0,0.21045205,0.147187293
0,0.030153964,0.062684327
0,0.23250305,0.203345597
0,0.188109065,0.197700679
0,0.020168549,0.018581681
0,0.128994878,0.13579984
0,0.426663401,0.317498177
0,0.011722524,0.03249871
0,0.075589892,0.094562605
0,0.048671074,0.04741985
0,0.133665973,0.172414348
0,0.01903765,0.036551595
0,0.011468145,0.019376487
0,0.202032501,0.224920183
0,0.029439107,0.046803638
0,0.251924373,0.25392434
1,0.036177825,0.042773779
0,0.387599749,0.396558642
1,0.485797695,0.731090903
0,0.050446268,0.060172413
0,0.461042519,0.490731865
0,0.062345472,0.043831706
0,0.066178532,0.068768047
0,0.314941333,0.208467022
0,0.077203111,0.081724085
0,0.250105843,0.329889774
0,0.124591414,0.100520514
0,0.067172416,0.060929701
1,0.364693206,0.363490343
0,0.08828599,0.089464545
1,0.231064081,0.218142509
0,0.190738134,0.187497392
0,0.096732954,0.093149342
0,0.155662965,0.06003245
0,0.030215935,0.046885341
0,0.199777546,0.122333847
0,0.01098755,0.023991672
0,0.077443226,0.087270208
0,0.011287459,0.018379753
0,0.014989451,0.047916755
0,0.157776843,0.083406404
0,0.089554922,0.122911461
0,0.200276811,0.111543261
0,0.101898715,0.076482423
0,0.044802395,0.045369107
0,0.229966711,0.215301961
0,0.055934322,0.032596633
0,0.015694927,0.020361984
0,0.508760702,0.71085912
0,0.197789405,0.158615112
1,0.575521408,0.594853282
0,0.051776445,0.070360206
0,0.053924257,0.056382813
0,0.188341756,0.173996866
0,0.292248508,0.256127864
0,0.227687642,0.227628767
0,0.175550844,0.134597972
0,0.014240651,0.032976124
0,0.063651511,0.077104874
0,0.145735968,0.209461465
0,0.128540588,0.121555343
0,0.339341981,0.548113704
0,0.423254554,0.40712893
0,0.084355654,0.074229404
0,0.224995761,0.280256182
1,0.122207685,0.163852111
0,0.051979222,0.040789887
0,0.017657747,0.026967192
0,0.011128424,0.019678544
1,0.123178198,0.104575463
0,0.087808207,0.08358632
0,0.021640642,0.049753089
0,0.156255871,0.147346526
0,0.040019317,0.070830919
0,0.349669035,0.390819818
1,0.499071328,0.227490038
0,0.139725841,0.092135809
0,0.228714853,0.268422723
0,0.096012322,0.091049932
0,0.022582983,0.029955329
0,0.009536563,0.018591331
0,0.306448283,0.270625442
0,0.420976656,0.504342437
0,0.334514378,0.370173693
0,0.283573209,0.152335107
0,0.26592111,0.160405755
1,0.265079846,0.199478045
1,0.335414716,0.2787444
0,0.151474571,0.154872581
1,0.125341793,0.151236102
0,0.147426791,0.129983857
1,0.306116428,0.305148602
0,0.126290707,0.18716906
0,0.314689663,0.196792856
0,0.046529926,0.072959028
0,0.135887755,0.148648575
0,0.203229763,0.25991568
0,0.015121007,0.032973811
0,0.12595271,0.074409895
0,0.120766439,0.26742062
0,0.065768067,0.056178104
0,0.373593268,0.264865756
1,0.163363602,0.152799562
1,0.342058042,0.314004689
0,0.009555876,0.018090257
0,0.088350542,0.046093356
0,0.346001307,0.322823197
1,0.034350207,0.051996537
0,0.114104065,0.074963361
1,0.326188534,0.33308804
0,0.376401633,0.339645594
1,0.149922751,0.14617686
0,0.101235909,0.091102161
0,0.207279945,0.206448406
0,0.142022335,0.194465026
0,0.214553878,0.244026646
1,0.384838371,0.259307116
0,0.1593516,0.098715045
0,0.199168351,0.130069032
0,0.410013939,0.396297038
0,0.016470128,0.0147233
0,0.268073348,0.471877813
0,0.105544024,0.151870951
0,0.119623159,0.106743209
1,0.387675961,0.417235821
0,0.11330274,0.098379731
1,0.208133117,0.216851205
0,0.441736783,0.477760911
0,0.169808335,0.135478973
1,0.784823803,0.937312961
0,0.044304158,0.049576785
0,0.087371112,0.037291434
0,0.21218593,0.145017728
0,0.032627605,0.037680946
0,0.121070677,0.086842708
1,0.246218426,0.302400708
0,0.150640207,0.130989969
0,0.19986922,0.080980822
0,0.069546948,0.062818997
1,0.642637564,0.582336247
0,0.163413441,0.153463647
0,0.531947841,0.64111799
0,0.192205883,0.249352232
0,0.380228434,0.434962422
0,0.095607794,0.086507335
0,0.046149061,0.069546402
0,0.210282175,0.210063696
0,0.199706007,0.147947192
0,0.040731057,0.030406551
0,0.107645158,0.107350491
0,0.018568299,0.038985968
1,0.060022281,0.071648255
0,0.144390887,0.146970883
1,0.188548376,0.257962942
0,0.179996732,0.306767076
0,0.190242043,0.167160273
1,0.26607578,0.32033217
0,0.533351845,0.482213974
0,0.312844719,0.292444944
0,0.123226579,0.14059934
0,0.17503193,0.18010442
0,0.232861673,0.216462597
0,0.031256627,0.051425677
0,0.081453167,0.09148898
0,0.203583065,0.151639968
0,0.022611563,0.05460906
0,0.183183826,0.040101215
1,0.174189016,0.144177556
0,0.068908198,0.079127938
0,0.117891242,0.099517956
0,0.313940609,0.27247861
0,0.243602741,0.179816872
0,0.039589304,0.049573641
0,0.124772348,0.166941702
0,0.142464077,0.167340562
1,0.112430518,0.140939236
0,0.01125588,0.021695895
0,0.124490837,0.080005459
1,0.239821838,0.130758479
0,0.286475969,0.364893287
0,0.209167476,0.196610689
1,0.196087652,0.194685176
0,0.186458955,0.117323793
0,0.341843775,0.183890224
0,0.378060853,0.197453812
0,0.063980783,0.089746036
0,0.011289323,0.030593494
0,0.077585072,0.07084126
0,0.05169815,0.086612143
0,0.134480017,0.139625087
0,0.161274846,0.113285899
0,0.088948032,0.124561071
0,0.058963784,0.047956917
0,0.2357036,0.209823832
0,0.160741845,0.133058444
0,0.325718785,0.384798169
0,0.242471115,0.159015149
1,0.394358919,0.383877993
0,0.061419261,0.061893329
0,0.328602008,0.266472578
0,0.263986696,0.263386697
0,0.060463388,0.064226851
1,0.774684408,0.854654133
0,0.1960635,0.157261819
1,0.261534894,0.228965178
0,0.088234746,0.091036476
0,0.057033139,0.053454023
1,0.238176348,0.361384332
0,0.049479495,0.05488598
0,0.041416572,0.044025194
0,0.573649261,0.866189957
0,0.303200513,0.278179199
0,0.027719762,0.036449179
0,0.095088281,0.092362277
0,0.614887217,0.70754832
1,0.214733129,0.24465251
0,0.116475465,0.207336485
0,0.157017696,0.085389704
0,0.010821665,0.018581681
0,0.029423566,0.042892721
0,0.06611331,0.063441239
0,0.171902305,0.10420166
0,0.369276431,0.368949354
0,0.169215143,0.161170214
0,0.103660398,0.159967974
0,0.115537366,0.118761964
0,0.065592922,0.131732091
0,0.054409841,0.041356664
0,0.080070614,0.146211654
0,0.049785509,0.029010233
0,0.210057785,0.091509826
1,0.034541429,0.042717546
0,0.036901468,0.049971391
0,0.194715728,0.164785802
0,0.205165845,0.165685415
0,0.055515967,0.095841452
1,0.286339259,0.455601305
0,0.216860551,0.122490384
0,0.109446178,0.139010698
0,0.083786123,0.074383236
0,0.118008366,0.111522309
0,0.177711968,0.180444732
0,0.059657495,0.077090211
1,0.34760727,0.265374899
0,0.226515589,0.14022401
0,0.047836391,0.044302981
1,0.883938755,0.933030844
1,0.305610578,0.254152566
0,0.407791973,0.34014222
0,0.224269627,0.239881739
1,0.433754571,0.682154596
0,0.060446679,0.036719989
0,0.063188035,0.058273088
0,0.111410321,0.087713964
0,0.308098665,0.380191565
0,0.165385301,0.056531474
0,0.109282454,0.097131267
1,0.902831,0.976901114
0,0.324215134,0.222039714
0,0.405440145,0.425772786
1,0.520596853,0.529697061
1,0.280123035,0.215985164
1,0.293420591,0.298477024
0,0.016901818,0.040433779
0,0.087475729,0.098395653
0,0.218855957,0.210812226
0,0.254542698,0.273651034
1,0.115274537,0.137716651
0,0.050491576,0.059147466
0,0.140527666,0.111728027
0,0.061671297,0.050124165
1,0.114790271,0.118070833
0,0.012692719,0.034877636
0,0.172606052,0.175603479
0,0.097880926,0.083458081
0,0.016804935,0.022860946
0,0.190080609,0.101255067
0,0.098756294,0.059593115
1,0.173608777,0.180108979
0,0.080992172,0.083288319
0,0.023321645,0.04956444
0,0.014227199,0.017561138
0,0.059270215,0.094088957
1,0.109609333,0.089476205
0,0.181627113,0.201916814
0,0.249450021,0.305289775
0,0.136507272,0.127824903
0,0.168661838,0.151482344
0,0.144586589,0.176586017
0,0.471949825,0.440676004
0,0.308276089,0.348843932
0,0.04398177,0.050917368
1,0.324368599,0.258824289
0,0.038279192,0.059640072
0,0.263049375,0.253127009
0,0.085943658,0.084376715
0,0.288146584,0.386383116
0,0.039537682,0.069150947
0,0.059230429,0.083442084
0,0.158788673,0.212242112
1,0.075311639,0.106947593
0,0.209485124,0.190143541
1,0.170376398,0.223052204
0,0.007046122,0.02508075
0,0.102692693,0.074324094
0,0.300396759,0.266011477
0,0.331686269,0.343974113
0,0.07370053,0.088041387
1,0.350123671,0.386987507
1,0.167136411,0.0574659
0,0.298854454,0.248171359
0,0.025724468,0.056330867
1,0.127350663,0.070311874
0,0.086770839,0.099793188
0,0.178926929,0.167984158
1,0.171198168,0.160766959
0,0.075252086,0.079366095
1,0.25245398,0.233134344
0,0.051880903,0.072603755
0,0.322483111,0.525819004
0,0.219693585,0.145917699
0,0.112690807,0.113531396
0,0.515304768,0.639112651
0,0.260440679,0.19079113
0,0.024007609,0.034148943
0,0.41546114,0.365357518
0,0.067413822,0.081699952
0,0.020872949,0.037227977
0,0.228991336,0.223340437
1,0.329868248,0.17757304
0,0.025128143,0.042994421
0,0.051287651,0.065265395
0,0.18653017,0.207906634
1,0.327342844,0.295487672
0,0.080657305,0.106304534
1,0.193761973,0.163167462
0,0.187402132,0.15626663
0,0.03146358,0.085121855
0,0.021834482,0.026170937
0,0.330121831,0.341165513
0,0.107280648,0.133396715
0,0.037580825,0.066420764
0,0.071078371,0.084625393
0,0.181920996,0.176661819
1,0.049107031,0.085409254
1,0.325513783,0.29799065
1,0.257415882,0.219847858
1,0.169791566,0.174360842
1,0.266760519,0.174318999
0,0.075803352,0.066912659
0,0.284362463,0.230051324
0,0.335594861,0.320694238
0,0.073384642,0.153608009
0,0.117414372,0.085244201
0,0.196583576,0.121024013
0,0.22114071,0.243912086
0,0.049565337,0.063060097
0,0.035657089,0.084090173
0,0.207086339,0.128787741
0,0.283892226,0.252213418
1,0.05310114,0.052199576
0,0.085882147,0.075487264
0,0.078884726,0.087042339
0,0.093992599,0.069753066
1,0.277357453,0.228986323
1,0.109222966,0.165277556
0,0.040864452,0.054771062
0,0.295083595,0.319585919
1,0.184411247,0.175364658
0,0.076179701,0.112107165
0,0.108849508,0.140983865
0,0.081002828,0.090224519
0,0.224294012,0.219078705
0,0.228743138,0.238891661
0,0.13730925,0.133876845
1,0.208840447,0.152227864
0,0.06419331,0.052002907
0,0.140446141,0.157262325
0,0.321254331,0.321620286
0,0.346355445,0.335067868
0,0.068322996,0.107175536
0,0.201802065,0.10197062
0,0.133036531,0.088129692
1,0.258431856,0.149505973
0,0.008097748,0.016091606
0,0.020867286,0.04506724
0,0.029110777,0.029007647
0,0.12311725,0.070801616
0,0.057051475,0.068706483
0,0.076165186,0.093077607
0,0.356104351,0.159792423
0,0.248642939,0.287422597
1,0.858760208,0.982285261
1,0.323902702,0.328672707
0,0.007105998,0.01665258
0,0.163318009,0.097601406
1,0.193570585,0.197614551
0,0.382749684,0.459947348
0,0.165703027,0.14192605
1,0.080412797,0.06386397
0,0.029710503,0.031287443
0,0.268583958,0.24790293
0,0.099748093,0.067909174
1,0.43810554,0.479331285
0,0.07931929,0.088043049
0,0.017649146,0.028126221
0,0.037256586,0.075754263
0,0.193137559,0.205689803
1,0.084609236,0.067591891
0,0.316606097,0.276426077
0,0.063202072,0.067318454
0,0.019497833,0.045372177
0,0.14047287,0.107808299
0,0.309066608,0.24967587
0,0.074762489,0.117463186
0,0.028708105,0.03760704
0,0.250145452,0.230814248
0,0.15806214,0.103134468
0,0.490905944,0.196899965
0,0.07649187,0.068011545
0,0.121065797,0.112929553
0,0.286323613,0.243902922
0,0.066745724,0.066208415
0,0.171774567,0.149134144
0,0.051678327,0.034564365
0,0.265487844,0.205050111
0,0.103783314,0.129936755
0,0.033575214,0.0147233
0,0.185359202,0.152395979
0,0.337865915,0.19678998
1,0.313809943,0.23021999
0,0.101829983,0.084763184
1,0.276455995,0.226117447
0,0.1802458,0.171197861
0,0.108630283,0.085909121
0,0.180907686,0.208191276
0,0.018393648,0.021111732
0,0.160064204,0.104594715
1,0.170722391,0.168670028
0,0.199988773,0.329043537
0,0.010811493,0.023553619
0,0.041331439,0.028075691
0,0.053125139,0.067652576
0,0.089337858,0.10869506
0,0.26750828,0.214642316
0,0.109475953,0.143164858
0,0.031939465,0.087734625
0,0.149153237,0.093032815
0,0.324592508,0.250434577
0,0.052571157,0.066207305
1,0.321041289,0.305283487
0,0.171918873,0.117724761
1,0.185853973,0.151074961
1,0.276893243,0.211640179
1,0.206971958,0.217973933
0,0.01053599,0.017089266
0,0.026823671,0.037050769
0,0.01013521,0.030674916
0,0.155808918,0.135683998
0,0.272187711,0.291560173
0,0.161600691,0.119247384
0,0.059616417,0.089829274
0,0.183706852,0.099807881
0,0.010088405,0.019902142
0,0.025852306,0.030599626
0,0.208845039,0.179713562
0,0.021608508,0.038621172
0,0.009634042,0.016091606
0,0.136452084,0.160421714
0,0.189269855,0.20726876
0,0.221647866,0.102691486
0,0.038706983,0.062606603
1,0.151133456,0.17598097
0,0.105245152,0.054280698
0,0.018002519,0.071188666
0,0.035625216,0.038569681
1,0.328742011,0.28671661
0,0.34289789,0.383157641
0,0.105697725,0.088098675
0,0.09438745,0.083033442
0,0.031265553,0.032262996
0,0.111841981,0.140669972
1,0.107875346,0.052786812
0,0.112949203,0.10364569
0,0.160266899,0.063186713
0,0.218303494,0.194613516
0,0.097564239,0.109744571
0,0.17676387,0.230986536
0,0.042201598,0.056486081
1,0.859730928,0.983325481
0,0.07648155,0.122380592
0,0.145078601,0.111223124
0,0.350326751,0.414303839
0,0.185404459,0.13863118
0,0.218042895,0.144680128
0,0.044008731,0.060034614
0,0.032490515,0.022912584
0,0.02767995,0.026668279
0,0.299763773,0.303770661
1,0.114964406,0.092427209
0,0.121951277,0.116750933
0,0.360750618,0.273086458
1,0.224941094,0.16877073
0,0.080590154,0.081528485
0,0.025402393,0.024677075
1,0.301645991,0.276842415
0,0.314406816,0.268636554
0,0.019108946,0.049398653
0,0.171071292,0.228469625
0,0.154952303,0.124797329
0,0.254449856,0.267320096
1,0.79209792,0.862145007
0,0.12149981,0.101567708
0,0.125455755,0.134815663
1,0.086039388,0.12361481
0,0.012476945,0.042306747
0,0.036509867,0.032987788
0,0.226351062,0.192197517
0,0.206380066,0.206004366
0,0.05446431,0.076479234
1,0.224663326,0.195462286
0,0.145606835,0.178550124
0,0.115694964,0.140897781
1,0.167923379,0.170786783
0,0.174705678,0.085763291
0,0.323591029,0.220293328
1,0.363830107,0.365580916
0,0.251034398,0.110907868
0,0.120099372,0.133448899
0,0.188568668,0.162052929
1,0.127713366,0.140801787
1,0.050807415,0.07191807
0,0.069573043,0.078623399
0,0.016350979,0.05801167
0,0.097329854,0.072396591
0,0.058018377,0.061105158
0,0.07222101,0.093149342
0,0.161936177,0.157204077
0,0.133901937,0.167365849
0,0.193289416,0.180789948
0,0.366554348,0.341856867
0,0.083352826,0.107837431
0,0.229223966,0.230420709
0,0.365764781,0.322613209
0,0.029492847,0.04407553
0,0.276579476,0.265585333
0,0.032312148,0.053583849
0,0.104266124,0.069618367
0,0.125002936,0.139084324
0,0.12911193,0.117238767
0,0.197696927,0.174526885
0,0.126855355,0.109849378
0,0.15354258,0.186878264
0,0.214698889,0.202883914
0,0.294006531,0.277177691
0,0.125749293,0.107535899
0,0.00961986,0.015324117
0,0.071509555,0.10017585
1,0.313800021,0.349509418
0,0.118213441,0.103193656
0,0.265410415,0.230928913
0,0.008275121,0.02125239
0,0.153220445,0.112685524
1,0.342990215,0.246107459
1,0.390570464,0.41300109
0,0.266189711,0.293047458
0,0.05869005,0.079872973
0,0.150669972,0.126489773
0,0.049651991,0.042342588
0,0.06330225,0.086130023
0,0.200448049,0.206258714
0,0.251367588,0.265222281
1,0.414967433,0.467473179
1,0.300604384,0.339149982
0,0.031943869,0.034885909
0,0.063844273,0.024846222
0,0.096563807,0.085390784
1,0.171796465,0.16994676
0,0.109170681,0.105574794
0,0.034419479,0.048398886
0,0.085751179,0.147731274
0,0.415026715,0.292751312
1,0.244830826,0.187585488
0,0.236067875,0.27079165
0,0.03260282,0.03302414
0,0.08204138,0.073504284
0,0.084336106,0.136031762
1,0.329898364,0.305293709
0,0.34091627,0.312776506
0,0.327706084,0.477832526
0,0.034914759,0.073338419
0,0.248997187,0.216399342
0,0.1172513,0.096810564
0,0.093358569,0.126981288
1,0.261427814,0.226655379
1,0.295715322,0.234271646
0,0.10586296,0.096736975
0,0.511678837,0.517763555
0,0.118289874,0.113740444
1,0.497614585,0.469293594
0,0.148798822,0.131363124
0,0.033776453,0.040599648
0,0.121733063,0.108217828
0,0.057082059,0.081724174
0,0.078107268,0.074955381
0,0.239680759,0.168838322
0,0.074464558,0.082788892
0,0.017823639,0.022977382
1,0.803508,0.633401632
0,0.435860643,0.557212651
0,0.118431839,0.092743412
0,0.248562262,0.171617076
0,0.052212013,0.053317338
0,0.243351586,0.149837673
0,0.200569148,0.295203537
0,0.015498839,0.020046247
0,0.056742327,0.098520003
0,0.092482858,0.151435629
1,0.31031064,0.227978021
1,0.094518532,0.108704738
0,0.500418264,0.549092054
1,0.502564628,0.441964209
0,0.079644573,0.067876011
1,0.334682545,0.44900015
0,0.057077583,0.0575395
0,0.079643624,0.112829402
0,0.062183769,0.08258114
0,0.058355009,0.089148283
0,0.061137508,0.089175895
0,0.073505919,0.089878134
0,0.11586904,0.119650394
0,0.023993015,0.028075691
0,0.09364068,0.122654855
0,0.140552879,0.12536101
0,0.075732348,0.075080946
0,0.293210719,0.119131804
0,0.154280461,0.154092461
0,0.009153643,0.035887178
1,0.356666576,0.307532698
0,0.054438984,0.074308284
1,0.414067757,0.175405815
0,0.016785509,0.031168558
0,0.265769594,0.230897784
0,0.096523611,0.144657418
1,0.365403414,0.318959922
0,0.292770767,0.347088069
0,0.029343871,0.043712731
0,0.031152191,0.046442457
0,0.262665052,0.223974898
0,0.13871325,0.157490313
0,0.041535406,0.065215252
0,0.107131931,0.073498212
0,0.070028797,0.090804651
0,0.017306947,0.017271049
1,0.030515345,0.064804725
0,0.438634423,0.433254242
0,0.235642825,0.131722763
0,0.416491851,0.40134269
0,0.175500537,0.185605586
0,0.117228626,0.075736642
0,0.043578213,0.052277297
0,0.205580658,0.172736704
0,0.06093978,0.043604549
0,0.051622922,0.06989985
0,0.149673582,0.063235171
0,0.24171064,0.162203535
0,0.15698778,0.192359686
0,0.378108085,0.349892884
1,0.335986329,0.399354368
0,0.176012491,0.195503697
0,0.210011434,0.19146724
0,0.020989717,0.032429058
0,0.011410842,0.022154432
0,0.203656144,0.187161013
1,0.066554491,0.057024892
0,0.093359545,0.124690749
0,0.068330795,0.104800612
0,0.028184554,0.022860946
0,0.02073727,0.01723822
0,0.168575488,0.055599794
0,0.06058481,0.055623461
0,0.078653409,0.06882745
1,0.448563932,0.284151524
0,0.151291203,0.178471357
0,0.175302919,0.223788217
1,0.269268109,0.178111598
0,0.266601711,0.252818674
0,0.025451318,0.051207025
0,0.055684263,0.089057796
1,0.505232083,0.665042937
0,0.026469044,0.056008231
0,0.00738118,0.020642865
0,0.207509941,0.181775942
0,0.279055267,0.317824721
0,0.166943479,0.081116833
0,0.057531698,0.068688899
0,0.080215278,0.087708436
0,0.029711171,0.048010033
0,0.140059295,0.163408458
0,0.24367289,0.265725285
0,0.125048806,0.117102362
0,0.126446066,0.119010836
0,0.064546186,0.059161749
1,0.274893525,0.197717935
0,0.267862507,0.206803247
1,0.090948615,0.107447073
0,0.418747758,0.426142991
0,0.114406414,0.13583988
0,0.125835295,0.131951824
0,0.198595577,0.16812259
0,0.254076749,0.223448902
0,0.037610784,0.028356854
0,0.253279907,0.242653325
0,0.226535338,0.155577227
0,0.320535965,0.502429903
0,0.014645533,0.030844245
0,0.009094293,0.022860946
0,0.030490319,0.019945392
0,0.300937644,0.201334968
0,0.01651461,0.021350417
0,0.441109333,0.500353754
0,0.080709184,0.106248491
0,0.141957091,0.120595351
0,0.259146889,0.266310185
0,0.06719328,0.1035088
0,0.080686092,0.077315137
0,0.015971813,0.024586894
0,0.125829621,0.146267325
0,0.135904601,0.080418222
0,0.022740192,0.032718457
0,0.071555643,0.071739621
1,0.668428793,0.928177774
1,0.470226778,0.542082727
1,0.107372128,0.092784651
0,0.050697692,0.0519646
0,0.271249673,0.195333481
0,0.066977144,0.053605855
0,0.057558982,0.035112232
0,0.020735847,0.03522566
0,0.117380266,0.135588229
0,0.389583357,0.524361074
0,0.174881049,0.18737641
0,0.273547702,0.374484599
0,0.03007459,0.027473666
0,0.018735647,0.027973782
0,0.222484933,0.178543136
0,0.059502672,0.083174542
0,0.207429267,0.200678244
1,0.30028689,0.509520352
1,0.945119513,0.994815409
0,0.175325162,0.121217206
0,0.43356818,0.435839862
0,0.165340172,0.196353287
0,0.107821565,0.101201765
1,0.270577009,0.285096705
0,0.097132732,0.046028197
0,0.072870817,0.05674389
0,0.215962438,0.22355631
0,0.107595294,0.094777592
0,0.032296471,0.050452538
0,0.098333486,0.088561058
0,0.10526468,0.067386717
0,0.047702258,0.060185786
0,0.097257885,0.092554189
1,0.32182868,0.283459991
0,0.109777221,0.10823743
0,0.24522042,0.239652991
0,0.022648986,0.051770404
0,0.083056851,0.094040439
0,0.534889838,0.571066618
0,0.267959282,0.203069806
0,0.210053639,0.197554514
0,0.173821491,0.217247188
1,0.175157092,0.182642385
0,0.154678061,0.100341327
0,0.167066867,0.185331836
0,0.145256093,0.084017493
0,0.165893574,0.113015547
0,0.078873746,0.080784731
0,0.083352361,0.080362029
1,0.100967061,0.105393939
0,0.158033478,0.219478875
0,0.183005689,0.162810788
0,0.249528388,0.231298655
0,0.252937996,0.226156503
0,0.369217023,0.280450374
0,0.033807594,0.049359918
0,0.077083531,0.067210272
0,0.147756882,0.162443817
0,0.082290818,0.088759936
0,0.043252156,0.075696729
0,0.413452013,0.416354954
0,0.044651826,0.056607034
0,0.050671945,0.061293751
0,0.027273492,0.062063985
0,0.055311985,0.030271562
0,0.026214239,0.031920183
1,0.147181499,0.194244549
0,0.008200232,0.017838443
0,0.252579407,0.288792402
0,0.168482014,0.159360811
0,0.293188625,0.12388961
0,0.062871995,0.077989779
0,0.134492487,0.08036235
0,0.047003451,0.069431968
0,0.253297454,0.236485794
0,0.238012752,0.178190097
0,0.373186718,0.295395523
0,0.280540659,0.180306062
0,0.081219849,0.058209356
0,0.060510357,0.052434862
0,0.018902767,0.047006842
0,0.183028232,0.19102484
0,0.173576193,0.106576987
0,0.431430953,0.429572433
0,0.093954407,0.106258124
0,0.164749531,0.090994835
0,0.249868885,0.284337848
1,0.313525648,0.320482671
1,0.376791548,0.32290405
