y_test,predicted_prob_rf,predicted_prob_xgboost
0,0.403922219,0.318484545
0,0.024437177,0.043704968
0,0.140039503,0.1092733
0,0.125501593,0.140794769
0,0.045384352,0.074986681
1,0.135748353,0.103208713
0,0.329700156,0.406965762
0,0.148354805,0.128088593
1,0.378223084,0.363520384
0,0.052813646,0.059476484
0,0.080793572,0.079568505
0,0.295682396,0.188297048
0,0.023291618,0.04751806
0,0.126765119,0.076197453
1,0.368034389,0.424149066
0,0.226150751,0.142269492
0,0.030320793,0.050397042
0,0.037931272,0.050477799
0,0.284400232,0.127585679
1,0.59007694,0.600414634
0,0.036418711,0.058784101
0,0.052403055,0.051291604
0,0.01695186,0.029363286
0,0.021285492,0.042882197
0,0.196192027,0.231090575
0,0.028436404,0.056277305
0,0.162217018,0.10148602
0,0.206646482,0.223775357
0,0.134328746,0.109116599
1,0.588415708,0.576371551
0,0.269114284,0.24639371
0,0.284862537,0.246288151
0,0.052521651,0.101845413
1,0.017653065,0.046009243
0,0.046206057,0.05004923
0,0.061735816,0.054824769
0,0.387220603,0.370444983
0,0.105942162,0.103151403
1,0.614769254,0.797426641
0,0.163070943,0.059226003
1,0.361841767,0.378113627
0,0.352525794,0.416290641
0,0.042751258,0.045915201
0,0.018723679,0.030508609
1,0.364246269,0.25294295
1,0.211373607,0.184360921
0,0.091172804,0.07888867
0,0.046384642,0.084242493
0,0.068130481,0.102449812
0,0.265888338,0.265329748
0,0.61652157,0.589412212
0,0.009349872,0.0221065
0,0.261141629,0.206711918
0,0.199346443,0.134312227
0,0.258232885,0.18742156
0,0.038698401,0.085099861
1,0.242843066,0.229673728
0,0.309258787,0.239786163
1,0.034810651,0.06976442
0,0.244381692,0.229011923
0,0.016943897,0.030815506
0,0.046398302,0.062927239
0,0.207256484,0.136550844
0,0.130281986,0.098005779
0,0.073984705,0.052973378
0,0.159700648,0.222209513
0,0.237177708,0.193965271
0,0.074632882,0.052325264
1,0.231525012,0.201966435
0,0.215045613,0.239052296
0,0.089273646,0.130555585
0,0.070129345,0.091534667
0,0.020217373,0.032648433
0,0.010521237,0.020642865
0,0.14581381,0.111957319
0,0.087776599,0.106806017
1,0.425878396,0.426704437
0,0.079114346,0.089607552
1,0.388314784,0.395741254
1,0.279488209,0.19469218
0,0.312870899,0.26849094
0,0.116319447,0.081915587
0,0.01111344,0.021439072
0,0.208323705,0.285347193
0,0.117928826,0.101474591
1,0.531316694,0.583221734
0,0.083588305,0.099536762
0,0.057509744,0.050499823
0,0.067405047,0.039399195
0,0.173852391,0.131645098
1,0.200483743,0.178792775
0,0.047466531,0.068296202
0,0.148271352,0.096785113
0,0.0526866,0.068102978
0,0.117113427,0.173921198
0,0.021034514,0.047316097
0,0.249650079,0.273510396
0,0.141408598,0.151443809
1,0.103150718,0.118558921
0,0.090303401,0.099697314
0,0.249645841,0.266065836
0,0.119548939,0.11722073
0,0.110220417,0.081702255
0,0.164721747,0.110283747
0,0.012317798,0.019902142
0,0.168407537,0.248111442
1,0.287375786,0.25935182
0,0.3382202,0.335629255
0,0.099133477,0.127715304
0,0.116899899,0.136211663
1,0.417282501,0.613320947
1,0.525276278,0.594116271
0,0.217387148,0.199346036
0,0.218063522,0.119555622
0,0.055050094,0.0634377
0,0.188779022,0.198239505
0,0.10371387,0.083853088
0,0.222585949,0.169573665
0,0.081863604,0.084017493
0,0.03097783,0.044464126
0,0.178481376,0.105544455
0,0.123898574,0.133559167
0,0.104156209,0.094846226
1,0.370816176,0.391490936
0,0.007480122,0.02537689
0,0.052164695,0.066881619
0,0.01951059,0.017275784
0,0.092212438,0.059447952
0,0.022353127,0.049229387
0,0.196063066,0.168378457
0,0.115433937,0.133684114
0,0.102875602,0.071803838
1,0.057785039,0.076631285
0,0.409872061,0.275209427
0,0.095452034,0.049403138
0,0.136907502,0.124753632
0,0.124072141,0.100217164
0,0.053719255,0.048234671
1,0.227868504,0.367948413
0,0.181403962,0.17507486
1,0.873746453,0.99213165
0,0.098260525,0.152032331
0,0.264489751,0.415021181
0,0.153333613,0.134169072
0,0.032283741,0.070451319
0,0.266575535,0.297740459
0,0.273733671,0.176220551
1,0.252859716,0.37452209
0,0.115031695,0.08288794
0,0.06728305,0.099523298
1,0.193952059,0.141750798
0,0.106963545,0.099883713
0,0.128060552,0.068795688
1,0.446966318,0.59259057
0,0.067917081,0.04938129
0,0.092748885,0.119006805
0,0.140219054,0.13131462
1,0.129709933,0.090026625
0,0.163004705,0.26131916
0,0.022370022,0.03657607
0,0.246382593,0.203862891
1,0.811821823,0.952607572
0,0.046864284,0.065368205
0,0.351640914,0.447532356
0,0.051657325,0.094563469
0,0.134958439,0.153316557
1,0.155094933,0.109331936
0,0.340347248,0.445411891
0,0.026423537,0.040278383
0,0.073486194,0.096744753
0,0.407449219,0.414286494
0,0.051542836,0.123490542
0,0.077721834,0.072863288
0,0.116722505,0.089656211
0,0.072718848,0.084600687
0,0.031194865,0.054997582
1,0.089442285,0.105316028
0,0.089393493,0.057588197
0,0.109939378,0.077315785
0,0.132768371,0.204763964
1,0.167597003,0.189799473
0,0.073289579,0.082819194
0,0.443675391,0.550943613
0,0.015010114,0.026802856
0,0.089228781,0.064197637
0,0.039662689,0.100419238
1,0.241141561,0.227019727
0,0.152206666,0.140478075
0,0.039670029,0.050330464
0,0.125261695,0.09561538
0,0.014750673,0.034424253
0,0.027613162,0.073619649
0,0.258962899,0.329519361
0,0.04643869,0.058576614
0,0.25672337,0.264855981
1,0.284775726,0.352590173
0,0.099213203,0.098338708
0,0.15635983,0.16574344
0,0.127295512,0.101759762
1,0.192169262,0.140103906
1,0.24392102,0.301815391
0,0.079261579,0.053901292
0,0.210438598,0.104223922
0,0.009554756,0.01665258
0,0.109809938,0.136662751
0,0.172584945,0.165638581
1,0.1640158,0.168344602
0,0.025856883,0.038324557
0,0.1237761,0.144430578
0,0.233316573,0.229239583
0,0.027462555,0.041418176
1,0.31035533,0.289654285
0,0.109729838,0.145417765
0,0.143113246,0.105730884
0,0.013023241,0.018581681
0,0.074659143,0.062260203
0,0.214441718,0.191662028
0,0.040367134,0.07191807
0,0.094268295,0.066912442
0,0.217225044,0.242049977
1,0.278476065,0.280810505
1,0.234066569,0.230989367
0,0.042912399,0.049799833
0,0.053141107,0.102246463
1,0.317743434,0.364426374
0,0.066820975,0.08348228
0,0.060956761,0.066383325
0,0.024634266,0.032074492
0,0.146331777,0.162061647
0,0.195490337,0.113748968
0,0.188780779,0.173998579
0,0.202462946,0.218926057
0,0.172816526,0.156361669
0,0.060712796,0.089299463
1,0.325343108,0.34122023
0,0.033546915,0.044799183
0,0.189621396,0.111623548
0,0.17640856,0.287307769
0,0.061479708,0.070796847
0,0.153567469,0.125389084
0,0.0933983,0.099660151
0,0.067622268,0.074991792
0,0.380618713,0.381942868
0,0.0186839,0.030844245
0,0.042649563,0.052866142
0,0.251798617,0.185813561
0,0.114257462,0.136511967
0,0.085526687,0.057813879
0,0.170412141,0.24782984
1,0.151393764,0.148082688
0,0.270231501,0.241192147
0,0.145389843,0.170428976
0,0.11454628,0.104270674
1,0.208738813,0.127910122
1,0.444922681,0.171557829
0,0.099955268,0.083137423
0,0.031675949,0.058865838
0,0.100026834,0.077994935
1,0.49976901,0.47225666
0,0.216590413,0.336001188
0,0.101901287,0.102257051
0,0.094968456,0.119203068
0,0.155546539,0.14164713
0,0.068494065,0.096520007
1,0.190655833,0.153559998
0,0.107183775,0.154312372
0,0.409720965,0.473169059
1,0.231888755,0.231800556
0,0.258636097,0.333140254
0,0.13700644,0.116300754
1,0.155421954,0.130685687
0,0.102805065,0.098500326
0,0.127325667,0.150227055
0,0.128347874,0.054713413
0,0.250812209,0.280738741
0,0.123528538,0.096179411
0,0.011717865,0.017275784
0,0.348400129,0.356108904
0,0.063738975,0.048591387
0,0.097312648,0.08522322
1,0.618161048,0.622703552
1,0.571406643,0.892490268
0,0.087259639,0.12100675
0,0.090710324,0.06968724
1,0.46631047,0.667814732
1,0.077297967,0.059860531
0,0.115516864,0.089374214
0,0.382467382,0.332178086
0,0.047483845,0.107677288
1,0.220243228,0.270530432
0,0.070126693,0.083851114
0,0.100138668,0.106798463
0,0.096802203,0.097889759
0,0.014468729,0.028483188
1,0.04718971,0.099070325
0,0.018071229,0.045232188
0,0.176611849,0.191304639
0,0.217531476,0.176814497
1,0.221160929,0.155851543
0,0.233472136,0.229771093
0,0.015461341,0.026076134
0,0.157452101,0.143531173
0,0.091849543,0.139905646
1,0.108662507,0.097464092
1,0.405658903,0.388060004
0,0.244042313,0.176210433
0,0.141996598,0.145334989
0,0.28292145,0.282460868
0,0.11489386,0.125564754
0,0.27937655,0.316919684
1,0.058373851,0.068762489
0,0.039582591,0.076742582
1,0.372600117,0.303546399
1,0.517413446,0.502701759
0,0.1282266,0.160298333
0,0.167038233,0.173363999
0,0.151172891,0.106282026
0,0.099514744,0.072335489
0,0.055745956,0.061759833
0,0.211050124,0.11418353
0,0.120164191,0.104691036
0,0.316321375,0.299718738
0,0.144572326,0.120754741
1,0.212685321,0.120826267
0,0.230784965,0.201301679
0,0.026168706,0.034966569
0,0.008060305,0.018379753
0,0.12905345,0.179705888
0,0.144629086,0.144715831
1,0.168308417,0.2334757
0,0.130857333,0.121043183
0,0.334635297,0.468101531
0,0.110317583,0.134701341
0,0.039074613,0.034794189
0,0.210323965,0.216926217
0,0.209491614,0.177484185
0,0.300373541,0.226126418
0,0.052801985,0.062407587
0,0.140888538,0.181023464
0,0.106019122,0.079781577
0,0.040748566,0.075311355
0,0.183023315,0.181001216
1,0.363797076,0.415129095
0,0.154568513,0.113591172
0,0.09043029,0.079587601
0,0.278976045,0.322968453
0,0.101882067,0.096458659
0,0.134446167,0.150079891
0,0.119852852,0.136717156
0,0.352346169,0.591789603
0,0.225608738,0.110334702
0,0.050606869,0.048455019
1,0.824364168,0.97242862
1,0.386807056,0.438197583
1,0.431374876,0.417780459
0,0.24479991,0.241547629
0,0.071620823,0.066200912
0,0.124266169,0.1623016
0,0.031574642,0.049408257
0,0.123423105,0.195006102
0,0.248036334,0.193972066
0,0.234273824,0.157774478
1,0.153075826,0.182388887
0,0.420729263,0.726308167
0,0.658446093,0.830126464
0,0.054329551,0.086312592
0,0.089180361,0.091795094
0,0.18544814,0.160907194
0,0.01321298,0.037450176
0,0.170792914,0.166934058
0,0.110137557,0.067143187
0,0.116444377,0.161618039
0,0.062491455,0.076601632
0,0.020491693,0.03850773
0,0.192333282,0.184858829
0,0.227117452,0.193848163
1,0.111719694,0.11738389
0,0.26411337,0.241901115
0,0.067576729,0.0879374
0,0.081337303,0.077488691
0,0.242246362,0.196630374
0,0.314906172,0.31603992
0,0.233914419,0.198081523
0,0.209228762,0.223147467
0,0.117208551,0.090796977
0,0.030164236,0.046410609
0,0.361090252,0.434721202
1,0.215998382,0.190089226
0,0.059369229,0.105525166
0,0.140708203,0.151591092
0,0.176273581,0.122565612
0,0.412116054,0.24467437
0,0.025325429,0.038832679
1,0.322014593,0.183455035
0,0.171787576,0.078199521
1,0.278902606,0.355182469
0,0.257545002,0.212216705
0,0.072860766,0.056490533
0,0.00895799,0.018591331
0,0.117637949,0.146317706
0,0.229768721,0.195170656
0,0.081330481,0.117213577
0,0.153754589,0.146584198
0,0.101720716,0.101538606
0,0.121637718,0.085661985
0,0.05327773,0.075680733
0,0.190422617,0.167740241
0,0.153519327,0.136826605
0,0.262498028,0.216053784
0,0.210312584,0.156906188
0,0.174826231,0.16685687
0,0.560372172,0.444731444
0,0.006732268,0.017838443
0,0.033352288,0.065960884
0,0.566241451,0.42234984
0,0.024951043,0.017561138
0,0.252878858,0.280182391
0,0.378102632,0.542410851
0,0.243637879,0.277096003
0,0.019432425,0.026781041
0,0.157863794,0.100256123
0,0.390058146,0.313491493
0,0.016183586,0.037483435
1,0.152301172,0.131759599
0,0.340416065,0.324530572
0,0.345398997,0.227808774
0,0.075060694,0.064447589
1,0.209795782,0.208766729
0,0.219993936,0.12599881
0,0.013554216,0.030593494
0,0.012442854,0.037116788
0,0.208572188,0.174074665
1,0.282640213,0.145356447
1,0.605671541,0.649261177
0,0.110865573,0.120660566
0,0.256566672,0.327020973
0,0.091266163,0.109700255
0,0.281182008,0.251842022
0,0.075036221,0.047500487
1,0.034048238,0.050365914
0,0.01237578,0.026274741
0,0.233350576,0.25462243
1,0.716013645,0.96696043
0,0.016723696,0.030910525
0,0.119772469,0.133578032
0,0.037383944,0.05636052
1,0.610106025,0.660495639
0,0.246918597,0.242709696
0,0.236344233,0.194062069
1,0.178253031,0.220701501
0,0.183883837,0.197624996
0,0.132000332,0.171669587
0,0.119042941,0.056656692
0,0.080273626,0.097461447
0,0.04003458,0.077048339
0,0.667467732,0.646908522
0,0.033167695,0.059092943
0,0.105509038,0.082408838
1,0.196362332,0.1695811
0,0.162824708,0.131668493
1,0.116543125,0.093323253
1,0.281707574,0.208032012
0,0.116684214,0.122813471
1,0.178321431,0.162939474
1,0.153047123,0.200769588
0,0.250654805,0.252642244
0,0.106822557,0.080945157
0,0.075957699,0.088591024
0,0.347066539,0.416356593
0,0.149221214,0.160988167
1,0.163853423,0.140091389
0,0.20947141,0.115574375
0,0.105061687,0.142475531
1,0.332303113,0.318129569
0,0.00809314,0.020361984
0,0.010431938,0.021459794
1,0.276296831,0.202500552
0,0.191577439,0.161056682
0,0.155056864,0.135393828
1,0.184141714,0.117049418
0,0.020548863,0.037803635
0,0.135789319,0.101491287
1,0.094250364,0.087291576
1,0.079898399,0.055153731
0,0.153384574,0.162929997
0,0.037666949,0.047665659
0,0.198402789,0.175844431
0,0.375302226,0.308324248
0,0.332241227,0.372266799
1,0.174375786,0.121967666
0,0.093580953,0.123125277
0,0.134503641,0.128845796
1,0.251816744,0.186378077
0,0.084367495,0.081989661
0,0.253748578,0.070098273
0,0.06365609,0.083762929
0,0.347311502,0.406913489
0,0.038926134,0.036888544
0,0.088188507,0.129366249
0,0.045034549,0.052260846
0,0.035315931,0.047735676
1,0.141961017,0.113434449
0,0.311195672,0.268659234
0,0.256636902,0.265486777
0,0.123242467,0.153934076
0,0.040971468,0.056322563
0,0.275603813,0.267092705
1,0.338912043,0.309020281
0,0.167098862,0.129754514
0,0.087300802,0.099036559
0,0.093196865,0.108746767
0,0.095769619,0.102047719
0,0.011301494,0.02508075
0,0.19064074,0.185125545
0,0.079230818,0.116755903
0,0.10267913,0.068862021
0,0.119228478,0.028584376
0,0.266493852,0.216751903
0,0.300585263,0.316622555
1,0.467662207,0.736223698
0,0.150624166,0.192246407
0,0.045979012,0.061027203
0,0.134732054,0.128816992
1,0.333142145,0.296444297
1,0.464723653,0.604818523
0,0.146911835,0.136746764
0,0.160795806,0.142273098
0,0.017742399,0.032747097
0,0.463320146,0.415982395
0,0.32283406,0.377459198
0,0.060355057,0.081226103
0,0.029976413,0.033114891
0,0.068725606,0.06511353
0,0.169779858,0.17433925
0,0.153701669,0.162663952
0,0.204844147,0.205638856
0,0.067980984,0.083175123
0,0.018756758,0.019029703
1,0.202928115,0.178693563
0,0.324255848,0.327038884
0,0.157003059,0.191118613
0,0.132389014,0.065264277
0,0.206894465,0.186600223
0,0.08932492,0.104381539
0,0.213301919,0.214151874
0,0.114841783,0.089711607
0,0.169320919,0.091727063
1,0.259246642,0.257337272
0,0.203792967,0.25080213
0,0.012580687,0.046448316
0,0.19417976,0.171839103
0,0.012146902,0.034186464
0,0.021399495,0.052102394
1,0.029151941,0.042135488
0,0.253336898,0.230426684
1,0.01526426,0.030508609
0,0.211351296,0.199938446
0,0.057418923,0.073597133
0,0.30583953,0.304368705
0,0.231992767,0.169479072
0,0.273566938,0.27203992
0,0.089663649,0.081435837
0,0.092615371,0.083843894
0,0.133778804,0.164746866
0,0.323460027,0.230914235
1,0.049531875,0.055177964
0,0.350962907,0.305559039
0,0.059957013,0.063487522
1,0.848346764,0.97260499
0,0.177649577,0.128691003
0,0.110287212,0.071906395
0,0.037794091,0.023143562
0,0.265645601,0.257836998
0,0.080387753,0.062591285
0,0.132112872,0.141877741
0,0.220573734,0.228768259
1,0.354758059,0.245030582
1,0.454799055,0.478819102
1,0.836977794,0.896350563
1,0.06394158,0.044891737
0,0.025430461,0.03729805
0,0.0090658,0.019508924
0,0.374017215,0.369988471
0,0.061775443,0.062977225
0,0.105549045,0.071678996
0,0.161775907,0.199056759
0,0.186383991,0.173804685
1,0.270840864,0.258433193
0,0.361161764,0.311544329
0,0.052138392,0.073173255
0,0.063919592,0.087046452
0,0.143693999,0.162949145
0,0.066040198,0.07492087
0,0.019770018,0.026015429
0,0.236789282,0.237450168
1,0.427167904,0.441812873
0,0.391234362,0.296466887
0,0.298343769,0.295418531
0,0.030051021,0.045283522
0,0.04608086,0.022860946
0,0.037406597,0.072239965
1,0.459188378,0.504562318
0,0.043446519,0.054824769
0,0.059596576,0.093724571
0,0.051058369,0.07066872
0,0.03575049,0.064749405
0,0.144073902,0.174220651
0,0.099884425,0.131571859
0,0.07433194,0.07961487
0,0.025730507,0.034919165
0,0.152073593,0.199914664
0,0.100942452,0.114884362
0,0.034622812,0.050291836
0,0.201450391,0.333519608
0,0.009581944,0.016091606
0,0.015032556,0.03249871
0,0.157315914,0.106445588
1,0.304378684,0.233951345
0,0.014895912,0.040259723
0,0.261617098,0.172673717
0,0.438814991,0.413846374
1,0.219213654,0.207617253
1,0.103507201,0.102078326
0,0.27402619,0.233252481
0,0.172861672,0.176465288
0,0.178579808,0.149849206
0,0.292843536,0.336771399
1,0.116279962,0.102484547
1,0.320431751,0.63360858
0,0.023229704,0.038282938
0,0.079548623,0.088136472
0,0.011592013,0.026587123
0,0.181167503,0.112093575
0,0.264273553,0.257640213
1,0.759417682,0.921728194
0,0.326450936,0.244116768
0,0.026005539,0.048843045
0,0.113589631,0.116403706
0,0.055554637,0.063748911
0,0.035433391,0.055830102
0,0.134232816,0.092930354
1,0.21755446,0.106956631
0,0.038340171,0.037408669
0,0.191620775,0.13258867
0,0.145033602,0.124308087
0,0.291998036,0.336692959
0,0.325850311,0.37882787
1,0.308489906,0.244937539
0,0.07733916,0.053574841
0,0.268789142,0.240822092
0,0.19162006,0.203916371
0,0.166462304,0.137059286
0,0.429411503,0.55419904
1,0.321032991,0.272006571
0,0.106570588,0.099818438
0,0.387171242,0.337606788
0,0.169498379,0.152652487
0,0.02001035,0.054387715
0,0.325609868,0.326133162
0,0.311437229,0.300571948
0,0.179144497,0.10771583
0,0.230926121,0.247779891
0,0.218163528,0.260171294
0,0.11525158,0.124044657
0,0.42364105,0.342742622
0,0.108020578,0.122207165
0,0.176444756,0.154005229
0,0.133627465,0.162829995
1,0.47153217,0.394953728
0,0.566117408,0.558559895
1,0.23350207,0.325846612
0,0.018167744,0.047632597
0,0.194106724,0.169348389
0,0.236807726,0.190628156
0,0.302774074,0.208675832
0,0.028917833,0.025091264
1,0.133219287,0.163396254
0,0.142471489,0.093827978
1,0.399028052,0.317968816
0,0.022666001,0.076694757
1,0.124159106,0.132520467
0,0.042998219,0.097034335
0,0.028583672,0.037213236
0,0.032615695,0.065175191
0,0.071729079,0.054520495
1,0.127040173,0.126373678
0,0.107502322,0.052702691
0,0.053063095,0.070443623
0,0.25933135,0.216509357
0,0.145250812,0.145651266
0,0.02329505,0.041811727
0,0.292193544,0.276154906
0,0.123265717,0.136462435
0,0.250021668,0.24644044
0,0.040221758,0.048214074
0,0.082263382,0.117046759
0,0.252067953,0.253220588
1,0.165888273,0.18663238
0,0.102684782,0.07331378
0,0.112979116,0.063384928
0,0.193753658,0.336692959
0,0.263418076,0.268079698
0,0.009656537,0.018581681
0,0.316391231,0.248378783
0,0.05760606,0.09649232
0,0.226109494,0.169044286
1,0.398833554,0.611299157
0,0.238768528,0.232518166
0,0.143413871,0.098060533
0,0.083834394,0.076932088
0,0.08360166,0.114695489
0,0.102915052,0.102094106
1,0.286489429,0.222504467
0,0.214263325,0.14153555
0,0.205692711,0.13839598
0,0.013033756,0.020594541
0,0.037286165,0.038433056
1,0.079793932,0.085163385
0,0.014078104,0.032596633
0,0.125586879,0.109475106
0,0.361930889,0.340602279
0,0.077360248,0.066311993
1,0.080166858,0.08181484
0,0.009885066,0.019902142
0,0.143193541,0.134091362
0,0.239977684,0.259976685
1,0.200569686,0.124810182
1,0.054838096,0.045623466
1,0.127061229,0.108429
1,0.26019623,0.263532102
0,0.067889813,0.08078678
0,0.012595352,0.021350417
1,0.314949727,0.280463368
0,0.20489359,0.332312971
0,0.127393466,0.095572256
0,0.097489558,0.127334073
0,0.030167091,0.059700798
1,0.117835048,0.105326906
1,0.401003685,0.353274286
0,0.141034397,0.169924304
0,0.147378851,0.143621579
0,0.123250844,0.126657158
0,0.284051522,0.248882949
0,0.158753272,0.1222829
0,0.128164741,0.112647198
0,0.112955618,0.053317338
0,0.212079603,0.1399661
0,0.175363845,0.227229998
0,0.038860546,0.055032112
0,0.201494064,0.191839844
0,0.310355675,0.315565348
1,0.278861124,0.239069596
0,0.176686549,0.187213406
0,0.092682441,0.10833627
1,0.339032898,0.241270065
0,0.02432753,0.046557371
0,0.0375962,0.054624081
0,0.075403938,0.062002964
0,0.547130947,0.482986778
0,0.19285021,0.173957512
0,0.024952298,0.051247109
1,0.440166856,0.404062182
0,0.031728399,0.040188108
0,0.084454305,0.094146751
1,0.098317651,0.068240471
0,0.304193948,0.251514047
0,0.055709858,0.044005077
0,0.350190091,0.237475514
0,0.011315002,0.032976124
1,0.32273891,0.269651651
0,0.090173602,0.07657437
0,0.235791712,0.273361385
0,0.064910963,0.090866283
0,0.101231594,0.144480407
0,0.20566888,0.141492277
0,0.307120189,0.245668083
0,0.040230358,0.06500908
0,0.05605132,0.087648474
0,0.186021582,0.187505975
0,0.233630975,0.286697567
0,0.09085991,0.081990786
1,0.226486158,0.208883554
0,0.030800721,0.052325629
0,0.286582195,0.22728996
0,0.046026375,0.049112033
0,0.012413861,0.024359416
0,0.074387228,0.069237493
1,0.169483612,0.151497707
0,0.060369197,0.071336232
0,0.100203693,0.095368102
1,0.793287301,0.935860991
1,0.27418556,0.206067875
0,0.033490842,0.050287209
0,0.211528095,0.168189734
0,0.015545033,0.031052582
1,0.490993397,0.326441348
0,0.25850965,0.229708016
0,0.221180249,0.19633995
0,0.095426381,0.065365963
0,0.471023876,0.168197468
0,0.129301929,0.086631745
0,0.286896488,0.244007275
0,0.114503585,0.126042128
0,0.119023687,0.029874869
0,0.049417369,0.083908051
0,0.086622211,0.08368618
0,0.128863391,0.129897013
0,0.212244245,0.19335939
0,0.289098394,0.257013738
0,0.144179784,0.162279725
0,0.202462536,0.17029421
0,0.278000977,0.373301715
0,0.042862259,0.030806366
1,0.643182344,0.739213169
0,0.007625634,0.02537689
0,0.064373028,0.059660263
0,0.086240875,0.144579008
0,0.20212837,0.210579395
0,0.032413611,0.039571397
0,0.09386425,0.120128587
0,0.065248296,0.074559167
0,0.081080552,0.091177955
0,0.106103597,0.054544132
1,0.090604199,0.095703326
0,0.141290788,0.146436974
0,0.126814733,0.199815184
0,0.048260346,0.052695114
0,0.40405154,0.338331312
0,0.114720087,0.064942546
1,0.288279723,0.344010949
0,0.009894898,0.01647716
0,0.14784941,0.150103256
1,0.380368292,0.333290249
0,0.267463111,0.274193704
0,0.107175381,0.041318305
0,0.097502319,0.074499816
0,0.013980338,0.022154784
1,0.096460194,0.13403888
1,0.305755338,0.270356625
0,0.155488783,0.084022574
0,0.180584431,0.314519167
0,0.129843182,0.116905078
0,0.03706202,0.050464198
1,0.543953144,0.430613428
0,0.219655975,0.304532737
0,0.016255409,0.031195605
1,0.296568549,0.470595211
0,0.06393242,0.103310302
0,0.096922871,0.104865715
1,0.317636806,0.315776557
0,0.023837175,0.063668199
1,0.259330488,0.233394518
0,0.386325074,0.480051816
0,0.207617952,0.205816507
0,0.362431112,0.201500714
0,0.098283917,0.058610719
1,0.257266861,0.426309764
1,0.371362851,0.330689162
0,0.012441644,0.022860946
0,0.156774409,0.128574774
0,0.350272604,0.156848416
0,0.025085136,0.024359416
0,0.061318356,0.073847756
0,0.169591145,0.083592474
0,0.00729428,0.016091606
0,0.186989718,0.192603588
0,0.100252894,0.125056729
0,0.223719218,0.139587939
0,0.05817562,0.065664597
0,0.325409099,0.321657956
1,0.275156273,0.249179035
0,0.025265537,0.053308871
0,0.227372988,0.210140362
1,0.202440072,0.145946115
0,0.071600215,0.073037632
1,0.036486848,0.041450068
0,0.111209436,0.087604187
1,0.393922206,0.564214706
1,0.041177865,0.036399614
0,0.092116118,0.12186642
1,0.101397954,0.111348078
0,0.138492237,0.146204203
0,0.326530794,0.294929624
0,0.123183505,0.123292491
0,0.024058289,0.057192855
0,0.123944422,0.068810441
0,0.073633397,0.053317338
1,0.306775071,0.469513983
0,0.454829717,0.478839427
0,0.06996635,0.084379345
0,0.26173695,0.182379231
0,0.137165175,0.131607607
